drugbank_id,partner_id,substrate,inducer,inhibitor
DB00300,BE0003651,1,0,0
DB00300,BE0001188,1,0,0
DB00300,BE0001069,1,0,0
DB00300,BE0001032,1,0,1
DB00301,BE0000703,1,0,0
DB00311,BE0001066,0,0,1
DB00313,BE0001066,0,0,1
DB00313,BE0003645,1,0,1
DB00313,BE0000106,0,0,1
DB00313,BE0000669,1,0,0
DB00313,BE0003646,1,0,0
DB00313,BE0001042,0,0,1
DB00315,BE0001032,0,0,0
DB00316,BE0001032,1,0,1
DB00317,BE0001032,1,0,1
DB00317,BE0001067,1,0,1
DB00318,BE0003648,1,0,1
DB00319,BE0001066,0,0,1
DB00319,BE0003645,1,0,0
DB00320,BE0001032,0,0,1
DB00321,BE0001032,1,0,0
DB00328,BE0001061,0,0,1
DB00328,BE0001188,0,0,1
DB00328,BE0003640,0,0,1
DB00328,BE0001032,1,0,1
DB00328,BE0000785,0,0,1
DB00328,BE0003642,1,0,1
DB00328,BE0001066,1,0,1
DB00328,BE0003645,0,0,1
DB00328,BE0001069,1,0,1
DB00328,BE0003658,0,0,1
DB00328,BE0000879,0,0,1
DB00328,BE0003644,1,0,0
DB00328,BE0003646,1,0,0
DB00328,BE0001004,0,0,1
DB00328,BE0000703,1,0,0
DB00331,BE0003648,1,0,0
DB00331,BE0003647,1,0,1
DB00331,BE0003650,1,0,0
DB00331,BE0003657,1,0,0
DB00331,BE0004775,1,0,0
DB00331,BE0004752,1,0,0
DB00332,BE0000106,1,0,0
DB00332,BE0000757,1,0,0
DB00333,BE0001032,0,0,1
DB00334,BE0001032,1,0,0
DB00335,BE0000703,1,0,0
DB00338,BE0001067,0,0,1
DB00338,BE0001061,0,1,0
DB00338,BE0001032,1,0,1
DB00341,BE0001032,1,0,1
DB00342,BE0001032,0,0,1
DB00342,BE0000703,1,0,0
DB00343,BE0001032,1,0,1
DB00344,BE0001032,0,0,1
DB00345,BE0003647,0,0,1
DB00345,BE0000106,0,0,1
DB00345,BE0001066,1,0,1
DB00345,BE0003645,1,0,1
DB00345,BE0001069,1,0,1
DB00345,BE0000757,0,0,1
DB00345,BE0000879,1,0,1
DB00345,BE0003661,0,0,1
DB00345,BE0001004,0,0,1
DB00345,BE0000785,1,0,0
DB00345,BE0003642,1,0,0
DB00345,BE0000669,1,0,0
DB00345,BE0003646,1,0,0
DB00346,BE0001032,1,0,0
DB00349,BE0001032,1,0,0
DB00351,BE0001032,0,0,1
DB00352,BE0001188,0,0,1
DB00358,BE0001032,1,0,1
DB00360,BE0001032,0,0,1
DB00363,BE0001032,1,0,0
DB00365,BE0001032,1,0,1
DB00365,BE0000785,1,0,0
DB00365,BE0001066,1,0,0
DB00365,BE0003647,0,0,1
DB00365,BE0000106,0,0,1
DB00365,BE0001069,0,0,1
DB00368,BE0000486,1,0,0
DB00368,BE0003647,1,0,1
DB00368,BE0003650,1,0,1
DB00368,BE0000106,0,0,1
DB00368,BE0003648,1,0,0
DB00368,BE0003665,1,0,0
DB00369,BE0001066,1,0,1
DB00370,BE0000749,1,0,1
DB00373,BE0001032,1,0,0
DB00381,BE0001032,1,0,1
DB00382,BE0001032,1,0,0
DB00390,BE0001032,1,1,1
DB00390,BE0003653,1,0,0
DB00390,BE0000703,1,0,0
DB00390,BE0003642,1,0,0
DB00390,BE0003667,1,0,0
DB00390,BE0003668,1,0,0
DB00390,BE0001004,1,0,1
DB00391,BE0003648,1,0,0
DB00391,BE0003647,1,0,0
DB00391,BE0003657,1,0,0
DB00391,BE0004752,1,0,0
DB00391,BE0003650,1,0,0
DB00391,BE0001032,1,0,0
DB00391,BE0001067,1,0,0
DB00394,BE0001032,1,1,0
DB00394,BE0001067,0,0,1
DB00394,BE0001004,0,0,1
DB00394,BE0003659,0,0,1
DB00396,BE0001032,1,1,1
DB00396,BE0003647,0,0,1
DB00396,BE0003648,0,0,1
DB00396,BE0003650,0,0,1
DB00396,BE0000703,0,0,1
DB00396,BE0000785,0,0,1
DB00396,BE0003644,0,0,1
DB00396,BE0001004,0,0,1
DB00396,BE0001067,0,1,1
DB00396,BE0003659,0,1,0
DB00398,BE0001067,1,0,1
DB00398,BE0001188,0,0,1
DB00398,BE0001069,0,0,1
DB00398,BE0001032,1,0,1
DB00398,BE0004770,1,0,0
DB00398,BE0001004,0,0,1
DB00399,BE0000785,1,0,0
DB00401,BE0001032,0,0,1
DB00406,BE0003648,0,0,0
DB00412,BE0001004,0,0,1
DB00412,BE0000703,1,0,0
DB00413,BE0003647,1,0,0
DB00413,BE0003648,1,0,0
DB00413,BE0003650,0,0,0
DB00415,BE0000106,0,0,1
DB00415,BE0001018,0,0,1
DB00415,BE0001134,0,0,1
DB00415,BE0000669,0,0,0
DB00421,BE0001069,0,1,0
DB00421,BE0001032,0,1,0
DB00421,BE0003642,0,0,1
DB00421,BE0000703,1,0,0
DB00428,BE0001032,0,1,0
DB00432,BE0001066,1,0,1
DB00432,BE0004705,1,0,0
DB00432,BE0001204,1,0,0
DB00432,BE0004706,1,0,0
DB00434,BE0003648,0,0,1
DB00437,BE0003645,1,0,0
DB00437,BE0003646,1,0,0
DB00437,BE0001067,1,0,0
DB00437,BE0003647,0,0,0
DB00438,BE0001066,0,0,1
DB00439,BE0001032,1,0,0
DB00439,BE0001069,1,0,0
DB00439,BE0001067,1,0,0
DB00439,BE0001004,1,0,1
DB00439,BE0000703,1,0,0
DB00440,BE0001032,1,0,0
DB00440,BE0003657,1,0,1
DB00440,BE0004752,1,0,1
DB00441,BE0001032,1,0,0
DB00441,BE0003651,1,0,0
DB00441,BE0001204,1,0,0
DB00441,BE0004705,0,0,0
DB00441,BE0004706,0,0,0
DB00441,BE0003672,1,0,0
DB00443,BE0001032,1,0,0
DB00444,BE0003640,1,0,0
DB00444,BE0001067,1,0,0
DB00445,BE0000785,1,0,0
DB00446,BE0001066,0,0,1
DB00447,BE0001018,0,0,1
DB00447,BE0001134,0,0,1
DB00448,BE0001067,0,0,1
DB00448,BE0001032,1,0,1
DB00448,BE0003645,0,0,1
DB00448,BE0003648,0,0,0
DB00448,BE0003647,0,0,0
DB00448,BE0003650,0,0,0
DB00451,BE0003660,1,0,0
DB00451,BE0000178,0,0,1
DB00451,BE0001032,0,1,0
DB00451,BE0003642,1,0,0
DB00451,BE0001004,0,0,1
DB00451,BE0003659,0,0,1
DB00451,BE0003656,1,0,0
DB00451,BE0000222,0,0,0
DB00451,BE0001042,0,0,1
DB00454,BE0001032,1,0,0
DB00455,BE0001032,1,0,1
DB00455,BE0000703,1,0,0
DB00456,BE0000106,0,0,1
DB00456,BE0001018,0,0,1
DB00456,BE0001134,0,0,1
DB00456,BE0001066,0,0,1
DB00456,BE0003645,0,0,1
DB00456,BE0000879,0,0,1
DB00456,BE0003646,0,0,1
DB00457,BE0003648,1,0,1
DB00457,BE0003650,0,0,1
DB00457,BE0001032,1,0,1
DB00457,BE0001067,1,0,0
DB00458,BE0001032,1,0,0
DB00458,BE0003647,0,0,1
DB00458,BE0003650,0,0,1
DB00458,BE0000757,0,0,1
DB00468,BE0003647,0,0,1
DB00468,BE0003648,1,0,1
DB00468,BE0000106,0,0,1
DB00468,BE0001032,1,0,1
DB00468,BE0003642,0,0,1
DB00468,BE0000757,0,0,1
DB00468,BE0001004,0,0,1
DB00469,BE0003645,0,0,1
DB00470,BE0001067,0,0,1
DB00470,BE0001032,0,0,1
DB00470,BE0000785,0,0,1
DB00471,BE0001042,1,0,0
DB00472,BE0001032,0,0,1
DB00476,BE0001032,0,0,1
DB00477,BE0001032,1,0,1
DB00477,BE0000703,0,0,1
DB00480,BE0001032,1,0,0
DB00481,BE0001004,1,0,0
DB00481,BE0003659,1,0,0
DB00481,BE0001032,1,0,0
DB00481,BE0001067,1,0,0
DB00481,BE0001069,1,0,0
DB00481,BE0001061,1,0,0
DB00481,BE0001188,1,0,0
DB00482,BE0001188,0,0,1
DB00482,BE0000703,0,0,1
DB00482,BE0001032,1,0,0
DB00482,BE0001067,1,0,0
DB00485,BE0001018,0,0,1
DB00485,BE0001134,0,0,1
DB00490,BE0001032,0,0,1
DB00492,BE0001018,1,0,0
DB00492,BE0001134,1,0,0
DB00493,BE0001018,0,0,1
DB00493,BE0001134,0,0,1
DB00493,BE0001066,0,0,1
DB00493,BE0003645,0,0,1
DB00493,BE0000879,0,0,1
DB00493,BE0003646,0,0,1
DB00495,BE0003647,0,0,0
DB00495,BE0001066,1,0,0
DB00495,BE0003646,0,0,0
DB00495,BE0003645,1,0,1
DB00495,BE0000879,0,0,0
DB00495,BE0004705,0,0,0
DB00495,BE0004706,0,0,0
DB00495,BE0001032,1,0,0
DB00495,BE0001188,1,0,0
DB00495,BE0003639,1,0,0
DB00495,BE0001067,1,0,0
DB00499,BE0000785,1,0,0
DB00500,BE0001066,0,0,1
DB00501,BE0001032,1,1,0
DB00501,BE0003647,1,0,1
DB00501,BE0003648,1,0,1
DB00501,BE0003650,1,0,1
DB00501,BE0000106,0,0,1
DB00501,BE0001066,1,0,1
DB00501,BE0003645,1,0,1
DB00501,BE0003657,1,0,1
DB00501,BE0000757,0,0,1
DB00501,BE0000879,0,0,1
DB00501,BE0003646,1,0,1
DB00501,BE0000703,0,0,1
DB00501,BE0004752,1,0,1
DB00502,BE0001032,1,0,1
DB00503,BE0001032,1,1,1
DB00503,BE0000785,0,1,1
DB00503,BE0003642,0,0,1
DB00503,BE0001069,1,0,0
DB00503,BE0001067,0,0,1
DB00503,BE0001004,0,0,1
DB00503,BE0001042,0,0,1
DB00503,BE0000703,0,0,1
DB00503,BE0003659,0,0,1
DB00508,BE0001032,0,0,1
DB00509,BE0001004,0,0,0
DB00509,BE0003660,0,0,0
DB00509,BE0003656,0,0,0
DB00509,BE0003653,0,0,0
DB00509,BE0000222,0,0,0
DB00515,BE0001061,0,1,0
DB00515,BE0003639,0,1,0
DB00515,BE0001069,0,1,0
DB00515,BE0003647,1,0,1
DB00515,BE0003649,1,0,0
DB00515,BE0003662,1,0,0
DB00515,BE0003640,1,0,0
DB00515,BE0003664,1,0,0
DB00515,BE0003666,1,0,0
DB00515,BE0001067,1,0,0
DB00518,BE0001032,1,0,0
DB00519,BE0001018,1,0,0
DB00519,BE0001134,1,0,0
DB00520,BE0003648,0,0,0
DB00520,BE0001032,0,0,1
DB00520,BE0001066,0,0,1
DB00520,BE0001004,0,0,1
DB00520,BE0003659,1,0,0
DB00523,BE0001032,1,0,0
DB00526,BE0003647,1,0,0
DB00526,BE0003649,1,0,0
DB00526,BE0003650,1,0,0
DB00526,BE0001067,1,0,0
DB00526,BE0001069,1,0,0
DB00526,BE0003664,1,0,0
DB00526,BE0003666,1,0,0
DB00529,BE0001066,0,0,1
DB00529,BE0000669,1,0,0
DB00530,BE0001067,0,0,1
DB00530,BE0001032,1,0,1
DB00530,BE0001042,0,0,1
DB00533,BE0001188,0,0,1
DB00535,BE0000106,0,0,1
DB00535,BE0001018,1,0,1
DB00535,BE0001134,0,0,1
DB00535,BE0001066,1,0,0
DB00535,BE0003645,1,0,0
DB00536,BE0003647,0,0,1
DB00536,BE0003648,0,0,1
DB00536,BE0003650,1,0,1
DB00536,BE0000106,0,0,1
DB00536,BE0003645,0,0,1
DB00536,BE0000757,0,0,1
DB00536,BE0003657,1,0,0
DB00536,BE0004752,0,0,0
DB00537,BE0001032,1,0,0
DB00537,BE0003657,1,0,1
DB00537,BE0004752,0,0,1
DB00539,BE0001032,1,0,0
DB00540,BE0000486,1,0,1
DB00540,BE0001032,1,0,0
DB00541,BE0001032,1,1,1
DB00541,BE0001061,0,0,1
DB00541,BE0003650,0,0,1
DB00541,BE0000785,1,0,1
DB00541,BE0003651,1,0,1
DB00541,BE0001069,1,0,1
DB00541,BE0000703,1,0,0
DB00541,BE0001067,1,0,0
DB00541,BE0004770,1,0,0
DB00541,BE0001004,0,0,1
DB00541,BE0003659,0,0,1
DB00542,BE0001018,1,0,0
DB00542,BE0001134,1,0,0
DB00544,BE0003646,1,0,0
DB00544,BE0001204,1,0,0
DB00544,BE0001067,1,0,0
DB00544,BE0001061,1,0,0
DB00544,BE0001188,1,0,0
DB00544,BE0003639,1,0,0
DB00549,BE0001067,0,0,0
DB00554,BE0001066,0,0,1
DB00554,BE0003645,0,0,1
DB00554,BE0000879,0,0,1
DB00554,BE0001042,0,0,1
DB00555,BE0001032,1,0,1
DB00555,BE0003647,0,0,1
DB00555,BE0003648,1,0,0
DB00557,BE0001032,1,0,0
DB00559,BE0000703,0,0,1
DB00563,BE0001061,1,0,1
DB00563,BE0001188,1,0,1
DB00563,BE0000785,1,0,1
DB00563,BE0001066,1,0,1
DB00563,BE0003651,0,0,1
DB00563,BE0003645,1,0,1
DB00563,BE0001069,1,0,1
DB00563,BE0001032,1,0,0
DB00563,BE0003642,1,0,0
DB00563,BE0000669,1,0,0
DB00563,BE0003658,1,0,0
DB00563,BE0003659,1,0,0
DB00563,BE0000879,1,0,0
DB00563,BE0003660,1,0,0
DB00563,BE0003661,1,0,0
DB00563,BE0001067,1,0,0
DB00563,BE0003646,1,0,0
DB00563,BE0001048,1,0,1
DB00563,BE0001004,1,0,0
DB00563,BE0003653,0,0,0
DB00563,BE0004711,1,0,0
DB00563,BE0003405,1,0,0
DB00563,BE0000271,1,0,0
DB00563,BE0001018,1,0,0
DB00563,BE0000536,1,0,0
DB00564,BE0001032,0,1,0
DB00564,BE0004770,1,0,0
DB00564,BE0001069,1,0,0
DB00567,BE0000106,0,0,1
DB00567,BE0001018,1,0,1
DB00567,BE0001134,0,0,1
DB00567,BE0001066,1,0,1
DB00567,BE0003657,1,0,0
DB00567,BE0003645,0,0,1
DB00570,BE0001032,1,1,1
DB00570,BE0000785,1,1,1
DB00570,BE0001069,1,1,1
DB00570,BE0003640,0,0,1
DB00570,BE0000703,1,0,1
DB00570,BE0001004,0,0,1
DB00571,BE0003647,0,0,1
DB00571,BE0001032,1,0,0
DB00572,BE0000703,1,0,0
DB00575,BE0003650,0,0,1
DB00575,BE0000106,0,0,1
DB00575,BE0000757,0,0,1
DB00577,BE0001018,1,0,1
DB00577,BE0001134,1,0,1
DB00577,BE0003645,1,0,0
DB00577,BE0001066,0,0,0
DB00577,BE0000423,0,0,0
DB00577,BE0003643,1,0,0
DB00578,BE0001066,0,0,1
DB00583,BE0000757,1,0,1
DB00583,BE0001004,0,0,1
DB00583,BE0000106,1,0,0
DB00583,BE0003669,1,0,0
DB00583,BE0003645,1,0,0
DB00584,BE0001032,0,0,1
DB00584,BE0001018,1,0,1
DB00584,BE0001066,0,0,1
DB00584,BE0003645,0,0,1
DB00584,BE0003646,0,0,1
DB00584,BE0003642,1,0,0
DB00585,BE0001032,1,0,0
DB00586,BE0001066,0,0,1
DB00586,BE0001188,0,0,1
DB00586,BE0000785,0,0,1
DB00586,BE0003645,0,0,1
DB00586,BE0000879,0,0,1
DB00586,BE0003660,0,0,1
DB00586,BE0001004,0,0,1
DB00586,BE0000703,1,0,0
DB00586,BE0002083,0,0,1
DB00586,BE0000353,0,0,1
DB00586,BE0000897,0,0,0
DB00586,BE0002398,0,0,0
DB00586,BE0001032,0,1,0
DB00588,BE0001032,1,0,0
DB00588,BE0001004,0,0,1
DB00590,BE0001032,0,0,1
DB00590,BE0003648,0,0,1
DB00594,BE0003647,0,0,1
DB00594,BE0000757,0,0,1
DB00595,BE0001066,1,0,1
DB00595,BE0003645,1,0,0
DB00595,BE0000879,1,0,1
DB00595,BE0003646,1,0,1
DB00598,BE0002369,0,0,0
DB00601,BE0001066,0,0,1
DB00601,BE0003645,0,0,1
DB00602,BE0001032,1,1,1
DB00602,BE0000785,0,0,1
DB00602,BE0001069,0,0,1
DB00602,BE0001067,1,0,0
DB00602,BE0001004,0,0,1
DB00602,BE0003659,0,0,1
DB00603,BE0001032,0,0,1
DB00605,BE0001066,0,0,1
DB00606,BE0001066,0,0,1
DB00607,BE0001066,0,0,1
DB00608,BE0001032,1,0,1
DB00612,BE0001032,1,0,1
DB00613,BE0001032,0,0,1
DB00615,BE0001032,0,1,0
DB00619,BE0003648,1,0,0
DB00619,BE0001032,1,0,1
DB00619,BE0003647,0,0,1
DB00619,BE0001067,1,0,1
DB00619,BE0003671,1,0,0
DB00619,BE0000703,1,0,0
DB00619,BE0001069,1,0,0
DB00619,BE0000785,1,0,1
DB00619,BE0000106,1,0,0
DB00619,BE0003659,1,0,0
DB00619,BE0001188,1,0,0
DB00619,BE0003642,1,0,0
DB00622,BE0001032,1,0,1
DB00622,BE0001004,0,0,1
DB00622,BE0000703,1,0,0
DB00623,BE0001032,0,0,1
DB00624,BE0003645,0,1,0
DB00624,BE0003646,0,0,1
DB00624,BE0003644,0,0,1
DB00624,BE0001067,1,0,0
DB00624,BE0003659,1,0,0
DB00625,BE0000703,1,0,0
DB00625,BE0003648,0,0,1
DB00626,BE0009705,1,0,0
DB00626,BE0009706,1,0,0
DB00626,BE0009707,1,0,0
DB00627,BE0000106,0,0,1
DB00627,BE0001042,0,0,1
DB00627,BE0000669,1,0,0
DB00627,BE0004708,0,0,0
DB00627,BE0000449,0,0,0
DB00631,BE0001067,1,0,0
DB00635,BE0001032,1,1,0
DB00635,BE0003642,0,0,1
