drugbank_id,partner_id,substrate,inducer,inhibitor
DB00446,BE0003536,0,0,1
DB00446,BE0002638,0,0,1
DB00446,BE0002362,0,0,1
DB00446,BE0003612,0,0,1
DB00448,BE0003543,0,1,0
DB00448,BE0001111,0,1,0
DB00448,BE0002887,1,0,0
DB00448,BE0002793,0,1,1
DB00448,BE0003611,1,0,0
DB00448,BE0002363,0,0,1
DB00448,BE0002638,1,1,1
DB00448,BE0003536,1,0,1
DB00451,BE0003541,1,0,0
DB00451,BE0001032,0,1,0
DB00451,BE0002887,0,0,1
DB00454,BE0002638,1,1,0
DB00454,BE0003536,1,0,0
DB00454,BE0003549,1,0,0
DB00454,BE0002363,1,0,0
DB00454,BE0002433,0,1,0
DB00455,BE0002638,1,0,1
DB00455,BE0002363,1,0,1
DB00455,BE0003543,1,0,0
DB00455,BE0003536,1,0,1
DB00455,BE0002887,1,0,1
DB00455,BE0002433,1,0,0
DB00455,BE0003549,1,0,0
DB00455,BE0002793,1,0,0
DB00455,BE0002362,1,0,0
DB00455,BE0009343,0,0,0
DB00455,BE0003541,0,0,0
DB00455,BE0003677,0,0,0
DB00455,BE0004696,0,0,0
DB00458,BE0003536,1,0,1
DB00458,BE0002363,1,0,1
DB00458,BE0002433,1,0,1
DB00458,BE0002638,1,0,0
DB00458,BE0003612,1,0,0
DB00458,BE0003549,1,0,0
DB00458,BE0003611,1,0,0
DB00458,BE0003533,0,0,1
DB00461,BE0001075,0,0,1
DB00461,BE0002433,1,0,0
DB00461,BE0002793,1,0,0
DB00461,BE0000329,1,0,0
DB00461,BE0000126,1,0,0
DB00461,BE0000622,1,0,0
DB00461,BE0000438,1,0,0
DB00465,BE0003679,1,0,0
DB00465,BE0002887,1,0,0
DB00465,BE0002793,1,0,0
DB00466,BE0003543,0,1,0
DB00466,BE0002240,0,0,1
DB00467,BE0002433,0,0,1
DB00468,BE0002638,1,1,1
DB00468,BE0002362,1,0,0
DB00468,BE0003543,0,1,1
DB00468,BE0002363,1,0,1
DB00468,BE0002433,1,0,0
DB00468,BE0002887,1,0,1
DB00468,BE0002793,1,0,0
DB00468,BE0003536,1,0,1
DB00468,BE0003533,1,0,0
DB00468,BE0003612,1,0,0
DB00469,BE0002793,1,0,0
DB00470,BE0002638,1,0,1
DB00470,BE0002793,1,1,1
DB00470,BE0003536,1,0,1
DB00470,BE0002433,0,0,1
DB00470,BE0003549,0,0,1
DB00470,BE0002363,0,0,1
DB00470,BE0002705,0,0,1
DB00470,BE0000017,0,0,1
DB00470,BE0003543,0,1,1
DB00470,BE0003683,1,0,1
DB00470,BE0002362,0,0,1
DB00470,BE0003612,0,0,1
DB00470,BE0001111,0,0,1
DB00470,BE0003336,0,0,1
DB00470,BE0003541,1,0,0
DB00470,BE0003677,1,0,0
DB00470,BE0003538,1,0,0
DB00470,BE0003678,1,0,0
DB00471,BE0000017,1,0,0
DB00471,BE0003336,1,0,0
DB00471,BE0002638,1,0,0
DB00471,BE0002793,1,0,0
DB00471,BE0002887,1,0,1
DB00472,BE0003549,1,0,0
DB00472,BE0002362,1,0,0
DB00472,BE0002793,1,0,1
DB00472,BE0002363,1,0,1
DB00472,BE0001052,0,1,0
DB00472,BE0002433,1,0,1
DB00472,BE0002638,1,0,1
DB00472,BE0003536,1,0,1
DB00475,BE0002638,1,0,0
DB00476,BE0002363,1,0,1
DB00476,BE0002793,1,0,0
DB00476,BE0002638,0,0,1
DB00476,BE0002433,1,0,1
DB00476,BE0003549,0,0,1
DB00476,BE0003536,0,0,1
DB00477,BE0002363,1,0,1
DB00477,BE0002433,1,0,0
DB00477,BE0003533,0,0,1
DB00477,BE0002638,0,1,0
DB00477,BE0002180,0,0,1
DB00481,BE0003549,0,0,1
DB00481,BE0002887,0,0,1
DB00481,BE0003539,0,0,1
DB00481,BE0002090,0,0,1
DB00481,BE0002638,0,0,1
DB00481,BE0003541,1,0,0
DB00481,BE0003678,1,0,0
DB00481,BE0003682,1,0,0
DB00482,BE0002638,1,0,0
DB00482,BE0002793,1,0,0
DB00482,BE0002363,1,0,1
DB00482,BE0002887,1,0,0
DB00482,BE0000262,0,0,1
DB00484,BE0003539,1,0,0
DB00485,BE0002638,0,1,0
DB00486,BE0002793,1,0,1
DB00486,BE0002638,1,0,1
DB00486,BE0002887,1,0,1
DB00486,BE0003533,1,0,1
DB00486,BE0003683,1,0,0
DB00487,BE0002433,0,0,1
DB00489,BE0002363,1,0,0
DB00490,BE0002638,1,0,0
DB00490,BE0002362,1,0,0
DB00490,BE0003612,1,0,0
DB00490,BE0002363,1,0,0
DB00491,BE0002639,0,0,1
DB00494,BE0002363,0,0,1
DB00494,BE0002089,0,0,1
DB00494,BE0003538,1,0,0
DB00495,BE0003336,1,0,0
DB00495,BE0002793,1,0,0
DB00495,BE0002638,1,0,0
DB00495,BE0001260,1,0,0
DB00495,BE0003679,1,0,0
DB00495,BE0003541,1,1,0
DB00496,BE0002638,1,0,0
DB00496,BE0002363,1,0,1
DB00497,BE0002363,1,0,0
DB00497,BE0002638,1,0,0
DB00497,BE0002362,1,0,0
DB00499,BE0003543,1,0,0
DB00499,BE0001111,1,0,0
DB00499,BE0002362,1,0,0
DB00499,BE0002433,1,0,0
DB00499,BE0002638,1,0,0
DB00500,BE0003532,0,0,1
DB00500,BE0001075,0,0,1
DB00501,BE0000731,0,0,1
DB00501,BE0002887,0,0,1
DB00501,BE0002793,0,0,1
DB00501,BE0003533,0,0,1
DB00501,BE0003606,1,0,0
DB00501,BE0003609,1,0,0
DB00501,BE0002433,0,0,1
DB00501,BE0002363,0,0,1
DB00501,BE0003536,0,0,1
DB00501,BE0002638,0,0,1
DB00501,BE0002362,0,0,1
DB00502,BE0003074,1,0,0
DB00502,BE0003538,1,0,0
DB00502,BE0003536,1,0,0
DB00502,BE0002793,1,0,0
DB00502,BE0003543,1,0,0
DB00502,BE0002433,1,0,0
DB00502,BE0002363,1,0,1
DB00502,BE0002362,1,0,0
DB00502,BE0002638,1,0,1
DB00502,BE0003612,1,0,0
DB00503,BE0002638,1,0,1
DB00503,BE0002363,1,0,1
DB00503,BE0002793,0,1,0
DB00503,BE0003536,0,1,0
DB00503,BE0003549,0,1,1
DB00503,BE0002887,0,1,1
DB00503,BE0002433,0,1,0
DB00503,BE0002362,1,0,1
DB00503,BE0003612,1,0,1
DB00503,BE0009758,0,1,0
DB00508,BE0002180,0,0,1
DB00513,BE0003539,1,0,0
DB00514,BE0002363,1,0,0
DB00514,BE0002638,1,0,0
DB00514,BE0003612,1,0,0
DB00514,BE0003549,1,0,0
DB00514,BE0003536,1,0,0
DB00514,BE0002793,1,0,0
DB00514,BE0003681,1,0,0
DB00514,BE0003679,1,0,0
DB00514,BE0004696,1,0,0
DB00514,BE0003680,1,0,0
DB00515,BE0001075,0,1,0
DB00515,BE0002204,0,1,0
DB00515,BE0000421,0,1,0
DB00515,BE0000262,0,0,1
DB00515,BE0004429,0,0,1
DB00515,BE0002793,0,0,1
DB00515,BE0003549,0,0,1
DB00515,BE0002180,0,0,1
DB00515,BE0000818,1,0,0
DB00515,BE0004778,1,0,0
DB00515,BE0004779,1,0,0
DB00515,BE0002390,1,0,0
DB00515,BE0000814,1,0,0
DB00515,BE0001184,1,0,0
DB00515,BE0000807,1,0,0
DB00518,BE0003543,0,1,0
DB00518,BE0002433,0,1,0
DB00518,BE0002638,1,0,0
DB00518,BE0003536,1,0,0
DB00519,BE0002705,1,0,0
DB00520,BE0002638,0,0,1
DB00521,BE0002363,1,0,0
DB00526,BE0000818,1,0,0
DB00526,BE0004778,1,0,0
DB00526,BE0004779,1,0,0
DB00526,BE0001075,1,0,0
DB00526,BE0002390,1,0,0
DB00526,BE0000814,1,0,0
DB00526,BE0000807,1,0,0
DB00526,BE0001184,1,0,0
DB00527,BE0002180,0,0,1
DB00528,BE0002363,0,0,1
DB00528,BE0002638,1,0,1
DB00528,BE0002362,1,0,0
DB00528,BE0003612,1,0,0
DB00530,BE0002638,1,0,1
DB00530,BE0002362,1,0,0
DB00530,BE0002433,1,0,0
DB00530,BE0003543,1,0,0
DB00530,BE0002363,1,0,0
DB00530,BE0002887,1,0,1
DB00530,BE0001111,1,0,0
DB00530,BE0003541,0,0,1
DB00530,BE0000767,0,0,1
DB00531,BE0002793,1,0,0
DB00531,BE0002638,1,1,0
DB00531,BE0003549,1,1,0
DB00531,BE0003536,1,0,0
DB00531,BE0003336,1,0,0
DB00531,BE0003611,1,0,0
DB00531,BE0002362,1,0,0
DB00531,BE0002887,1,1,0
DB00532,BE0003536,1,0,1
DB00532,BE0003549,1,0,0
DB00532,BE0002433,1,0,0
DB00532,BE0002363,1,0,0
DB00532,BE0002887,1,0,0
DB00532,BE0002793,1,0,0
DB00533,BE0000017,1,0,0
DB00533,BE0002887,0,0,1
DB00533,BE0002793,1,0,0
DB00533,BE0002638,1,1,0
DB00533,BE0002433,1,0,1
DB00537,BE0002433,0,0,1
DB00537,BE0002638,0,0,1
DB00537,BE0002362,0,0,1
DB00537,BE0003612,0,0,1
DB00539,BE0003543,1,0,0
DB00539,BE0002638,1,0,1
DB00540,BE0002363,1,0,1
DB00540,BE0002638,1,0,0
DB00540,BE0002433,1,0,0
DB00540,BE0003536,1,0,0
DB00540,BE0002362,1,0,0
DB00540,BE0003533,0,0,1
DB00541,BE0002638,1,0,0
DB00541,BE0002362,1,0,0
DB00541,BE0003612,1,0,0
DB00542,BE0002176,1,0,0
DB00543,BE0002363,1,0,1
DB00544,BE0000960,1,0,0
DB00544,BE0002456,1,0,0
DB00544,BE0002457,1,0,0
DB00544,BE0003336,1,0,0
DB00544,BE0002887,1,0,0
DB00544,BE0002176,1,0,0
DB00544,BE0000324,1,0,0
DB00544,BE0004473,1,0,0
DB00544,BE0000374,1,0,0
DB00544,BE0002433,1,0,0
DB00544,BE0002193,1,0,0
DB00544,BE0002793,0,0,1
DB00545,BE0000426,1,0,0
DB00545,BE0002180,1,0,0
DB00545,BE0002638,0,1,0
DB00546,BE0002638,1,0,0
DB00546,BE0003536,1,0,0
DB00549,BE0002793,1,0,1
DB00549,BE0002887,0,0,1
DB00549,BE0000017,1,0,0
DB00549,BE0002638,1,0,1
DB00549,BE0002433,0,0,1
DB00549,BE0003536,0,0,1
DB00549,BE0002363,0,0,1
DB00550,BE0001075,0,0,1
DB00550,BE0000138,0,0,1
DB00550,BE0003543,0,1,0
DB00553,BE0003543,0,0,1
DB00553,BE0003534,0,0,1
DB00553,BE0003336,0,0,1
DB00553,BE0002433,0,0,1
DB00554,BE0002887,1,0,0
DB00554,BE0002793,1,0,0
DB00555,BE0000330,0,0,1
DB00555,BE0009758,1,0,0
DB00557,BE0002638,1,0,0
DB00557,BE0002362,1,0,0
DB00557,BE0002363,0,0,1
DB00559,BE0002638,1,1,0
DB00559,BE0002793,1,1,0
DB00563,BE0000330,1,0,0
DB00563,BE0003539,1,0,0
DB00563,BE0002176,1,0,0
DB00563,BE0003559,0,0,1
DB00563,BE0000700,1,0,0
DB00563,BE0000324,1,0,0
DB00563,BE0001240,0,0,1
DB00563,BE0000265,1,0,0
DB00563,BE0002638,1,0,0
DB00563,BE0010185,1,0,0
DB00564,BE0002638,1,1,0
DB00564,BE0002887,1,1,0
DB00564,BE0002433,0,1,1
DB00564,BE0002793,0,1,0
DB00564,BE0003536,0,1,1
DB00564,BE0003549,1,1,0
DB00564,BE0002362,1,1,0
DB00564,BE0003679,1,0,0
DB00564,BE0003541,0,1,0
DB00564,BE0004694,0,1,0
DB00564,BE0004695,0,1,0
DB00568,BE0002363,1,0,0
DB00568,BE0002793,1,0,0
DB00568,BE0002433,1,0,0
DB00568,BE0003549,1,0,0
DB00568,BE0003336,1,0,0
DB00568,BE0003543,1,0,0
DB00568,BE0002638,1,0,0
DB00570,BE0002363,0,0,1
DB00570,BE0002638,1,1,1
DB00571,BE0003543,0,0,1
DB00571,BE0002198,0,0,1
DB00571,BE0002433,1,0,0
DB00571,BE0002363,1,0,1
DB00571,BE0003536,1,0,0
DB00571,BE0002362,1,0,0
DB00571,BE0002638,1,0,0
DB00571,BE0003612,1,0,0
DB00574,BE0002433,1,0,0
DB00574,BE0003549,1,0,0
DB00574,BE0002793,1,0,0
DB00574,BE0003536,1,0,0
DB00574,BE0002638,1,0,0
DB00574,BE0002362,1,0,0
DB00574,BE0002363,1,0,1
DB00575,BE0002433,1,0,0
DB00575,BE0002638,1,0,0
DB00575,BE0003543,1,0,0
DB00575,BE0002362,1,0,0
DB00575,BE0002363,1,0,0
DB00576,BE0002793,0,0,1
DB00577,BE0002351,1,0,0
DB00578,BE0000657,0,0,1
DB00580,BE0003538,1,0,0
DB00580,BE0002793,1,0,1
DB00580,BE0002638,1,0,0
DB00582,BE0003609,1,0,0
DB00582,BE0003606,1,0,0
DB00582,BE0002362,1,0,1
DB00582,BE0003612,1,0,1
DB00582,BE0003536,1,0,1
DB00582,BE0002638,1,0,1
DB00582,BE0002793,1,0,1
DB00582,BE0003549,0,0,1
DB00582,BE0000017,1,0,0
DB00585,BE0002180,0,0,1
DB00586,BE0002793,1,0,0
DB00586,BE0003536,1,0,0
DB00586,BE0002433,1,0,0
DB00586,BE0002887,1,0,0
DB00586,BE0003679,1,0,0
DB00586,BE0002638,1,0,1
DB00586,BE0003549,1,0,0
DB00586,BE0003611,1,0,0
DB00586,BE0003533,0,0,1
DB00586,BE0003677,1,0,0
DB00586,BE0003538,1,0,0
DB00586,BE0003681,1,0,0
DB00586,BE0000248,0,0,0
DB00586,BE0001640,0,0,1
DB00588,BE0002362,1,0,1
DB00588,BE0003612,1,0,0
DB00588,BE0002887,0,0,1
DB00588,BE0002638,1,0,1
DB00589,BE0002638,1,0,0
DB00590,BE0002638,1,0,0
DB00590,BE0003536,1,0,0
DB00590,BE0002793,1,0,0
DB00590,BE0002363,1,0,0
DB00591,BE0002638,1,1,0
DB00592,BE0002363,1,0,0
DB00593,BE0004866,1,0,0
DB00593,BE0002638,1,0,0
DB00593,BE0003533,1,0,0
DB00594,BE0000351,0,0,1
DB00594,BE0004667,0,0,1
DB00598,BE0002363,1,0,1
DB00598,BE0003536,1,0,0
DB00598,BE0003541,1,0,0
DB00598,BE0003679,1,0,0
DB00598,BE0003538,1,0,0
DB00599,BE0004866,1,0,0
DB00599,BE0003536,1,0,0
DB00601,BE0002196,0,0,1
DB00601,BE0002198,0,0,1
DB00602,BE0002638,1,0,0
DB00602,BE0002363,1,0,0
DB00602,BE0003533,1,0,0
DB00603,BE0002638,1,1,0
DB00603,BE0002887,0,0,1
DB00603,BE0000059,0,0,1
DB00603,BE0002793,0,0,1
DB00603,BE0004760,1,0,0
DB00604,BE0003336,1,0,0
DB00604,BE0003549,1,0,0
DB00604,BE0003536,1,0,1
DB00604,BE0002887,1,0,0
DB00604,BE0002793,0,0,1
DB00604,BE0002363,0,0,1
DB00604,BE0002638,1,0,0
DB00604,BE0002362,1,0,0
DB00604,BE0003612,1,0,0
DB00605,BE0003543,0,0,1
DB00607,BE0002433,0,1,0
DB00607,BE0002638,0,1,0
DB00608,BE0002887,1,0,0
DB00608,BE0002638,1,0,0
DB00608,BE0002362,1,0,0
DB00608,BE0002363,1,0,1
DB00608,BE0003543,1,0,0
DB00612,BE0002638,1,0,0
DB00613,BE0002887,1,0,0
DB00613,BE0003543,1,0,0
DB00613,BE0001111,1,0,0
DB00613,BE0002363,0,0,1
DB00613,BE0002793,0,0,1
DB00614,BE0002198,0,0,1
DB00614,BE0002196,0,0,1
DB00615,BE0003536,0,1,0
DB00615,BE0003549,0,1,0
DB00615,BE0002887,0,1,0
DB00615,BE0002793,0,1,0
DB00615,BE0002638,1,1,0
DB00617,BE0003533,1,0,0
DB00617,BE0002638,1,0,0
DB00617,BE0002793,1,0,0
DB00617,BE0002887,1,0,0
DB00619,BE0002638,1,0,1
DB00619,BE0002362,1,0,1
DB00619,BE0003612,1,0,1
DB00619,BE0002433,1,0,0
DB00619,BE0002793,1,0,1
DB00619,BE0002363,1,0,1
DB00619,BE0003536,1,0,0
DB00619,BE0002887,1,0,0
DB00620,BE0002638,1,1,0
DB00620,BE0000262,0,0,1
DB00620,BE0002180,0,1,0
DB00620,BE0002362,1,1,0
DB00620,BE0003612,1,1,0
DB00621,BE0002793,0,0,1
DB00622,BE0002638,1,0,1
DB00622,BE0002363,0,0,1
DB00622,BE0003536,0,0,1
DB00622,BE0002887,1,0,1
DB00622,BE0003549,0,1,0
DB00622,BE0003533,1,0,0
DB00622,BE0002362,0,0,1
DB00622,BE0002793,0,0,1
DB00623,BE0003533,0,0,1
DB00623,BE0002363,0,0,1
DB00624,BE0002638,1,1,0
DB00624,BE0002362,1,0,0
DB00624,BE0003612,1,0,0
DB00624,BE0003550,1,0,0
DB00624,BE0002090,1,0,0
DB00624,BE0002198,0,1,0
DB00624,BE0003537,0,0,1
DB00624,BE0003543,1,0,0
DB00624,BE0001111,1,0,0
DB00624,BE0003534,1,0,0
DB00624,BE0003549,1,0,0
DB00624,BE0003536,1,0,0
DB00624,BE0002793,1,0,0
DB00624,BE0002887,1,0,0
DB00625,BE0003536,0,1,0
DB00625,BE0002793,0,0,1
DB00625,BE0003549,1,1,0
DB00625,BE0002638,1,1,1
DB00625,BE0002362,0,1,0
DB00625,BE0003612,0,1,0
DB00625,BE0002433,1,0,1
DB00625,BE0002363,0,0,1
DB00625,BE0002887,0,0,1
DB00625,BE0003541,0,1,0
DB00627,BE0002363,0,0,1
DB00627,BE0002638,0,0,1
DB00627,BE0003533,0,0,1
DB00628,BE0002638,1,0,0
DB00629,BE0002433,1,0,0
DB00631,BE0002804,1,0,0
DB00633,BE0003533,1,0,0
DB00633,BE0002433,0,0,1
DB00633,BE0003543,0,0,1
DB00633,BE0002363,0,0,1
DB00635,BE0003536,0,1,0
DB00635,BE0002362,0,1,0
DB00635,BE0004866,0,1,0
DB00635,BE0003336,0,1,0
DB00635,BE0001111,0,1,0
DB00635,BE0003549,0,1,0
DB00635,BE0002887,0,1,0
DB00635,BE0002793,0,1,0
DB00635,BE0000329,1,0,0
DB00635,BE0002638,1,1,0
DB00636,BE0003543,0,1,0
DB00636,BE0000421,1,1,0
DB00636,BE0002638,1,1,0
DB00636,BE0002189,0,0,1
DB00636,BE0003533,0,1,0
DB00637,BE0002638,1,0,1
DB00637,BE0002362,1,0,0
DB00637,BE0003612,1,0,0
DB00637,BE0002363,1,0,0
DB00637,BE0003683,1,0,0
DB00640,BE0001262,1,0,0
DB00640,BE0003106,1,0,0
DB00640,BE0003281,1,0,0
DB00640,BE0000250,1,0,0
DB00640,BE0002204,1,0,0
DB00640,BE0002214,1,0,0
DB00640,BE0003540,1,0,0
DB00641,BE0002638,1,0,0
DB00641,BE0002362,1,0,0
DB00641,BE0002887,1,0,1
DB00641,BE0002793,0,0,1
DB00641,BE0002363,1,0,0
DB00641,BE0003549,0,1,1
DB00641,BE0003541,1,0,0
DB00641,BE0003677,1,0,0
DB00641,BE0003679,1,0,0
DB00641,BE0003536,1,0,0
DB00641,BE0004712,0,0,1
DB00641,BE0002705,0,0,1
DB00642,BE0001204,0,1,0
DB00642,BE0002804,0,1,0
DB00643,BE0003543,0,1,0
DB00643,BE0004866,1,0,0
DB00647,BE0002363,1,0,1
DB00647,BE0002638,1,0,1
DB00647,BE0004866,0,0,1
DB00647,BE0003681,0,0,1
DB00648,BE0002638,0,1,0
DB00655,BE0002638,1,0,0
DB00655,BE0001111,1,0,0
DB00655,BE0003549,1,0,0
DB00655,BE0002793,1,0,0
DB00655,BE0003533,1,0,0
DB00655,BE0002362,1,0,0
DB00655,BE0002433,1,0,0
DB00655,BE0003543,1,0,0
DB00656,BE0002638,1,0,0
DB00656,BE0002362,1,0,0
DB00656,BE0003612,1,0,0
DB00656,BE0002363,1,0,1
DB00661,BE0002638,1,0,1
DB00661,BE0002887,1,0,1
DB00661,BE0002793,1,0,1
DB00661,BE0002362,1,0,1
DB00661,BE0003611,1,0,0
DB00661,BE0003549,1,0,0
DB00661,BE0003536,1,0,0
DB00661,BE0002433,1,0,0
DB00661,BE0003533,1,0,0
DB00661,BE0002363,0,0,1
DB00663,BE0002638,1,0,0
DB00665,BE0003536,1,0,1
DB00665,BE0002364,1,0,0
DB00668,BE0002793,0,0,1
DB00668,BE0002638,0,0,1
DB00668,BE0002089,1,0,0
DB00668,BE0004909,1,0,0
DB00669,BE0002198,1,0,0
DB00672,BE0002793,1,0,0
DB00672,BE0003536,1,0,0
DB00672,BE0000017,1,0,0
DB00673,BE0002638,1,1,1
DB00673,BE0003536,1,0,1
DB00673,BE0002793,0,1,1
DB00674,BE0002638,1,0,0
DB00674,BE0002363,1,0,0
DB00675,BE0002363,1,0,1
DB00675,BE0002638,1,1,1
DB00675,BE0002362,1,0,0
DB00675,BE0003612,1,0,0
DB00675,BE0002793,1,0,1
DB00675,BE0003536,1,0,0
DB00675,BE0003549,1,0,1
DB00675,BE0003543,1,0,0
DB00675,BE0001111,1,0,1
DB00675,BE0003609,1,0,0
DB00675,BE0003606,1,0,0
DB00675,BE0002887,0,0,1
DB00675,BE0002705,0,0,1
DB00675,BE0002090,0,0,1
DB00675,BE0003336,1,0,0
DB00675,BE0003533,1,0,0
DB00675,BE0003678,1,0,0
DB00675,BE0000927,1,0,0
DB00675,BE0000886,1,0,0
DB00675,BE0002433,1,0,0
DB00675,BE0003679,1,0,0
DB00675,BE0003680,1,0,0
DB00675,BE0000951,1,0,0
DB00677,BE0002180,0,0,1
DB00678,BE0002793,1,0,0
DB00678,BE0002638,1,0,1
DB00678,BE0003536,0,0,1
DB00678,BE0003541,1,0,0
DB00678,BE0003677,1,0,0
DB00678,BE0003678,1,0,0
DB00678,BE0003679,1,0,0
DB00678,BE0003680,1,0,0
DB00678,BE0002887,0,0,1
DB00679,BE0003533,0,0,1
DB00679,BE0002363,1,0,1
DB00679,BE0003536,1,0,0
DB00682,BE0002793,1,1,0
DB00682,BE0002433,1,0,0
DB00682,BE0003536,1,0,1
DB00682,BE0002638,1,1,0
DB00682,BE0002887,1,0,0
DB00682,BE0003611,1,0,0
DB00683,BE0002638,1,0,1
DB00683,BE0003544,1,0,0
DB00683,BE0002362,1,0,0
DB00683,BE0003612,1,0,0
DB00685,BE0002433,0,0,1
DB00687,BE0002638,1,0,0
DB00687,BE0000131,1,0,0
DB00687,BE0000329,1,0,0
DB00688,BE0004695,1,0,0
DB00688,BE0004694,1,0,0
DB00688,BE0003538,1,0,0
DB00688,BE0003679,1,0,0
DB00688,BE0003682,1,0,0
DB00688,BE0003678,1,0,0
DB00688,BE0002705,1,0,0
DB00688,BE0002638,1,0,0
DB00688,BE0002362,1,0,0
DB00688,BE0002887,1,0,0
DB00688,BE0009693,1,0,0
DB00688,BE0003541,1,0,0
DB00690,BE0002638,1,0,0
DB00690,BE0003533,0,0,1
DB00690,BE0003336,1,0,0
DB00694,BE0002638,1,0,1
DB00694,BE0002362,0,1,0
DB00694,BE0002364,1,1,0
DB00694,BE0001111,0,0,1
DB00694,BE0000747,1,0,0
DB00694,BE0003074,1,0,0
DB00694,BE0004771,1,0,0
DB00695,BE0003559,0,0,1
DB00695,BE0003541,1,0,0
DB00696,BE0002638,1,0,1
DB00697,BE0002433,1,0,0
DB00698,BE0002364,1,0,0
DB00699,BE0002363,1,0,0
DB00700,BE0003542,0,0,1
DB00700,BE0002638,1,0,0
DB00700,BE0002362,1,0,0
DB00701,BE0003549,0,0,1
DB00701,BE0003536,0,0,1
DB00701,BE0002793,1,0,0
DB00701,BE0002363,1,0,0
DB00701,BE0002362,1,0,0
DB00701,BE0002638,1,1,1
DB00702,BE0002639,1,0,0
DB00704,BE0003541,1,0,0
DB00705,BE0002638,1,0,1
DB00705,BE0002363,1,0,1
DB00705,BE0002362,0,0,1
DB00705,BE0003612,0,0,1
DB00705,BE0002793,0,0,1
DB00705,BE0003536,0,0,1
DB00706,BE0002363,1,0,0
DB00706,BE0002638,1,0,0
DB00708,BE0002638,1,0,0
DB00709,BE0002804,1,0,0
DB00709,BE0000637,1,0,0
DB00709,BE0004454,1,0,0
DB00709,BE0003106,1,0,0
DB00709,BE0003281,1,0,0
DB00709,BE0000615,1,0,0
DB00709,BE0004773,1,0,0
DB00709,BE0004774,1,0,0
DB00711,BE0002180,0,0,1
DB00712,BE0003679,1,0,0
DB00712,BE0003541,1,0,1
DB00712,BE0003677,1,0,0
DB00712,BE0003538,1,0,0
DB00712,BE0003681,1,0,0
DB00712,BE0002793,1,0,0
DB00714,BE0002089,1,0,0
DB00714,BE0000927,1,0,0
DB00714,BE0009673,1,0,0
DB00714,BE0004767,1,0,0
DB00714,BE0000951,1,0,0
DB00714,BE0002561,1,0,0
DB00714,BE0003549,1,0,0
DB00714,BE0002887,1,0,0
DB00714,BE0002638,0,0,0
DB00714,BE0002362,1,0,0
DB00714,BE0009758,1,0,0
DB00715,BE0003549,0,0,1
DB00715,BE0002433,1,0,1
DB00715,BE0002638,1,0,1
DB00715,BE0003536,1,0,0
DB00715,BE0002363,1,0,1
DB00715,BE0002793,0,0,1
DB00717,BE0002638,1,0,0
DB00717,BE0000438,1,0,0
DB00717,BE0000059,1,0,0
DB00717,BE0004887,1,0,0
DB00717,BE0003610,1,0,0
DB00717,BE0003536,1,1,0
DB00717,BE0002433,1,0,0
DB00717,BE0003336,1,0,0
DB00718,BE0004477,1,0,0
DB00718,BE0004780,1,0,0
DB00718,BE0003106,1,0,0
DB00718,BE0003281,1,0,0
DB00719,BE0002638,0,1,0
DB00720,BE0000262,0,0,1
DB00721,BE0002180,1,0,1
DB00724,BE0002638,1,0,0
DB00726,BE0002793,1,0,0
DB00726,BE0002363,1,0,0
DB00726,BE0003536,1,0,0
DB00727,BE0000133,1,0,0
DB00730,BE0002433,1,0,1
DB00730,BE0003543,0,1,0
DB00731,BE0002793,1,0,0
DB00731,BE0002638,1,0,0
DB00731,BE0002362,1,0,0
DB00731,BE0003612,1,0,0
DB00731,BE0000017,1,0,0
DB00731,BE0003538,1,0,0
DB00731,BE0002363,1,0,0
DB00734,BE0002363,1,0,1
DB00734,BE0002638,1,0,0
DB00736,BE0003536,1,0,1
DB00736,BE0002638,1,0,0
DB00737,BE0002363,1,0,0
DB00738,BE0003536,1,0,0
DB00738,BE0003543,1,0,0
DB00738,BE0002363,1,0,0
DB00738,BE0002362,1,0,0
DB00738,BE0000421,1,0,0
DB00740,BE0003543,1,0,0
DB00740,BE0002433,1,0,0
DB00741,BE0002638,1,1,0
DB00741,BE0002362,1,0,0
DB00741,BE0003612,1,0,0
DB00741,BE0000731,1,0,0
DB00741,BE0003542,1,0,0
DB00741,BE0002887,0,1,0
DB00741,BE0003610,1,0,0
DB00741,BE0000585,1,0,0
DB00741,BE0000131,1,0,0
DB00741,BE0000329,1,0,0
DB00741,BE0003336,0,1,0
DB00741,BE0001111,0,1,0
DB00741,BE0003549,0,1,0
DB00741,BE0002793,0,1,0
DB00741,BE0003536,0,1,0
DB00742,BE0002615,1,0,0
DB00744,BE0000017,1,0,0
DB00744,BE0003538,1,0,0
DB00744,BE0002793,1,0,0
DB00744,BE0002433,1,0,1
DB00744,BE0002638,1,0,0
DB00745,BE0003536,0,0,1
DB00745,BE0002638,1,1,0
DB00745,BE0002362,1,1,0
DB00745,BE0002433,0,1,0
DB00745,BE0003549,0,1,1
DB00745,BE0002793,0,1,1
DB00745,BE0002363,0,1,0
DB00746,BE0002204,0,0,1
DB00747,BE0002638,1,0,0
DB00749,BE0003677,1,0,0
DB00749,BE0003678,1,0,0
DB00749,BE0003679,1,0,0
DB00749,BE0002793,1,0,0
DB00749,BE0003538,1,0,0
DB00751,BE0003549,1,0,0
DB00751,BE0002363,1,0,1
DB00751,BE0002638,1,0,0
DB00752,BE0002363,0,0,1
DB00752,BE0002793,0,0,1
DB00752,BE0003536,0,0,1
