drugbank_id,partner_id,inhibitor,antagonist,agonist
DB01329,BE0002063,1,0,0
DB01329,BE0000744,1,0,0
DB01330,BE0004643,1,0,0
DB01331,BE0003685,1,0,0
DB01331,BE0002063,1,0,0
DB01331,BE0004430,1,0,0
DB01331,BE0000744,1,0,0
DB01331,BE0000588,1,0,0
DB01331,BE0000488,1,0,0
DB01331,BE0002393,1,0,0
DB01331,BE0004643,1,0,0
DB01331,BE0004335,1,0,0
DB01331,BE0004644,1,0,0
DB01331,BE0004290,1,0,0
DB01331,BE0003624,1,0,0
DB01332,BE0000588,1,0,0
DB01332,BE0000488,1,0,0
DB01332,BE0003685,0,0,0
DB01333,BE0000588,1,0,0
DB01336,BE0000738,0,1,0
DB01336,BE0000560,0,1,0
DB01337,BE0000738,0,1,0
DB01337,BE0000560,0,1,0
DB01337,BE0000045,0,1,0
DB01338,BE0000738,0,1,0
DB01338,BE0000560,0,1,0
DB01338,BE0000045,0,1,0
DB01339,BE0000738,0,1,0
DB01340,BE0000221,1,0,0
DB01341,BE0000795,0,0,0
DB01342,BE0000062,0,1,0
DB01345,BE0000732,0,0,0
DB01346,BE0000795,0,0,0
DB01346,BE0000381,0,0,0
DB01346,BE0000197,1,0,0
DB01346,BE0000154,1,0,0
DB01346,BE0000829,0,1,0
DB01347,BE0000062,0,1,0
DB01348,BE0000221,1,0,0
DB01349,BE0000062,0,1,0
DB01349,BE0003426,0,1,0
DB01351,BE0000795,0,0,0
DB01351,BE0000381,0,0,0
DB01351,BE0000523,0,0,0
DB01351,BE0000478,0,0,0
DB01351,BE0000471,0,0,0
DB01351,BE0000764,0,0,0
DB01351,BE0000849,0,1,0
DB01351,BE0002341,0,1,0
DB01351,BE0000829,0,1,0
DB01351,BE0000826,0,1,0
DB01352,BE0000795,0,0,0
DB01352,BE0000381,0,0,0
DB01352,BE0000523,0,0,0
DB01352,BE0000478,0,0,0
DB01352,BE0000471,0,0,0
DB01352,BE0000764,0,0,0
DB01352,BE0000849,0,1,0
DB01352,BE0002341,0,1,0
DB01352,BE0000829,0,1,0
DB01352,BE0000826,0,1,0
DB01353,BE0000381,0,0,0
DB01353,BE0000523,0,0,0
DB01353,BE0000478,0,0,0
DB01353,BE0000471,0,0,0
DB01353,BE0000764,0,0,0
DB01353,BE0000795,0,0,0
DB01353,BE0000849,0,1,0
DB01353,BE0002341,0,1,0
DB01353,BE0000829,0,1,0
DB01353,BE0000826,0,1,0
DB01354,BE0000795,0,0,0
DB01354,BE0000381,0,0,0
DB01354,BE0000523,0,0,0
DB01354,BE0000478,0,0,0
DB01354,BE0000471,0,0,0
DB01354,BE0000764,0,0,0
DB01354,BE0000849,0,1,0
DB01354,BE0002341,0,1,0
DB01354,BE0000829,0,1,0
DB01354,BE0000826,0,1,0
DB01355,BE0000381,0,0,0
DB01355,BE0000523,0,0,0
DB01355,BE0000478,0,0,0
DB01355,BE0000471,0,0,0
DB01355,BE0000764,0,0,0
DB01355,BE0000795,0,0,0
DB01355,BE0000849,0,1,0
DB01355,BE0002341,0,1,0
DB01355,BE0000829,0,1,0
DB01355,BE0000826,0,1,0
DB01356,BE0001065,1,0,0
DB01356,BE0001152,1,0,0
DB01356,BE0000983,1,0,0
DB01356,BE0000831,0,0,0
DB01357,BE0000123,0,0,1
DB01359,BE0000172,0,1,0
DB01359,BE0000694,0,1,0
DB01359,BE0000291,0,1,0
DB01359,BE0000797,0,1,0
DB01363,BE0000647,0,0,0
DB01363,BE0000486,0,0,0
DB01363,BE0000289,0,0,1
DB01363,BE0000572,0,0,1
DB01363,BE0000342,0,0,1
DB01363,BE0002198,1,0,0
DB01363,BE0002196,1,0,0
DB01363,BE0000172,0,0,1
DB01363,BE0000694,0,0,1
DB01363,BE0001012,0,0,1
DB01363,BE0000749,0,0,0
DB01363,BE0000118,1,0,0
DB01363,BE0004674,1,0,0
DB01364,BE0000501,0,0,1
DB01364,BE0000172,0,0,1
DB01364,BE0000694,0,0,1
DB01364,BE0000486,0,0,0
DB01365,BE0004888,0,0,1
DB01365,BE0004872,0,0,1
DB01366,BE0000694,0,0,1
DB01367,BE0002196,1,0,0
DB01367,BE0000246,0,0,0
DB01369,BE0000743,1,0,0
DB01369,BE0002464,1,0,0
DB01370,BE0001091,1,0,0
DB01370,BE0003392,0,0,0
DB01370,BE0000510,0,0,0
DB01370,BE0000732,0,0,0
DB01373,BE0000430,0,0,0
DB01373,BE0000218,0,0,1
DB01373,BE0003566,0,0,1
DB01373,BE0001024,0,0,1
DB01373,BE0004593,0,0,1
DB01373,BE0001177,0,0,0
DB01373,BE0000904,0,0,0
DB01373,BE0000899,0,0,0
DB01373,BE0000418,0,0,0
DB01373,BE0000351,0,0,0
DB01373,BE0000885,0,0,0
DB01373,BE0004314,0,0,0
DB01373,BE0008955,0,0,0
DB01373,BE0008993,0,0,0
DB01373,BE0003602,0,0,0
DB01373,BE0001140,0,0,0
DB01373,BE0009000,0,0,0
DB01373,BE0005813,0,0,0
DB01373,BE0005814,0,0,0
DB01373,BE0005812,0,0,0
DB01375,BE0001024,0,0,0
DB01375,BE0002468,1,0,0
DB01375,BE0002469,1,0,0
DB01375,BE0002470,1,0,0
DB01378,BE0000732,0,0,0
DB01380,BE0000794,0,0,1
DB01380,BE0000422,0,0,0
DB01381,BE0000486,1,0,0
DB01381,BE0001640,1,0,0
DB01381,BE0000433,0,1,0
DB01381,BE0000795,0,0,0
DB01381,BE0002346,0,0,0
DB01381,BE0003592,0,0,0
DB01381,BE0002198,1,0,0
DB01381,BE0000005,1,0,0
DB01382,BE0000644,0,0,0
DB01382,BE0000207,0,0,0
DB01384,BE0000794,0,0,1
DB01388,BE0000483,1,0,0
DB01388,BE0000864,1,0,0
DB01388,BE0000430,1,0,0
DB01388,BE0002359,1,0,0
DB01388,BE0002357,1,0,0
DB01388,BE0000012,1,0,0
DB01388,BE0002355,1,0,0
DB01388,BE0000303,1,0,0
DB01388,BE0002354,1,0,0
DB01388,BE0002358,1,0,0
DB01388,BE0002356,1,0,0
DB01392,BE0000289,0,1,0
DB01392,BE0000572,0,1,0
DB01392,BE0000342,0,1,0
DB01392,BE0000291,0,0,0
DB01392,BE0000797,0,0,0
DB01392,BE0000659,0,0,0
DB01392,BE0000756,0,1,0
DB01392,BE0000581,0,1,0
DB01392,BE0000451,0,1,0
DB01392,BE0000533,0,1,0
DB01392,BE0004905,1,0,0
DB01392,BE0000393,0,1,0
DB01393,BE0001007,0,0,1
DB01393,BE0000215,0,0,1
DB01393,BE0000071,0,0,1
DB01393,BE0000956,0,0,0
DB01393,BE0000412,0,0,1
DB01393,BE0000078,0,0,1
DB01393,BE0000707,0,0,1
DB01394,BE0000143,1,0,0
DB01395,BE0000668,0,1,0
DB01395,BE0000132,0,1,0
DB01395,BE0000557,0,0,1
DB01395,BE0000794,0,0,0
DB01396,BE0000732,1,0,0
DB01397,BE0000262,1,0,0
DB01397,BE0000017,1,0,0
DB01399,BE0000262,1,0,0
DB01399,BE0000017,1,0,0
DB01400,BE0000426,1,0,0
DB01401,BE0000017,1,0,0
DB01401,BE0000262,1,0,0
DB01403,BE0000756,0,1,0
DB01403,BE0000020,0,1,0
DB01403,BE0000145,0,1,0
DB01403,BE0000581,0,1,0
DB01403,BE0000389,0,1,0
DB01403,BE0000451,0,1,0
DB01403,BE0000533,0,1,0
DB01403,BE0000442,0,1,0
DB01403,BE0000092,0,1,0
DB01403,BE0000560,0,1,0
DB01403,BE0000045,0,1,0
DB01403,BE0000405,0,1,0
DB01403,BE0000247,0,1,0
DB01403,BE0000501,0,1,0
DB01403,BE0000575,0,1,0
DB01403,BE0000715,0,1,0
DB01403,BE0000289,0,1,0
DB01403,BE0000572,0,1,0
DB01403,BE0000342,0,1,0
DB01404,BE0003721,0,0,1
DB01404,BE0000918,0,1,0
DB01404,BE0000262,1,0,0
DB01405,BE0000366,1,0,0
DB01405,BE0000429,1,0,0
DB01406,BE0000123,0,0,1
DB01406,BE0000132,0,0,1
DB01406,BE0000557,0,0,1
DB01406,BE0000203,0,0,0
DB01406,BE0000472,0,0,0
DB01406,BE0001047,1,0,0
DB01407,BE0000694,0,0,1
DB01407,BE0000172,0,0,1
DB01407,BE0001012,0,0,1
DB01407,BE0001094,0,0,0
DB01407,BE0000704,0,0,0
DB01408,BE0000694,0,0,1
DB01408,BE0002180,1,0,0
DB01409,BE0000045,0,1,0
DB01409,BE0000092,0,1,0
DB01409,BE0000560,0,1,0
DB01409,BE0000405,0,0,0
DB01409,BE0000247,0,0,0
DB01410,BE0000794,0,0,1
DB01411,BE0000705,0,1,0
DB01411,BE0000704,0,0,0
DB01411,BE0001208,0,1,0
DB01411,BE0000908,0,0,0
DB01411,BE0001086,0,0,0
DB01411,BE0001034,0,0,0
DB01411,BE0004903,1,0,0
DB01412,BE0000013,0,1,0
DB01412,BE0000924,0,1,0
DB01412,BE0000487,1,0,0
DB01413,BE0000588,1,0,0
DB01413,BE0000488,1,0,0
DB01413,BE0003579,1,0,0
DB01413,BE0002393,1,0,0
DB01413,BE0003687,1,0,0
DB01413,BE0004647,1,0,0
DB01413,BE0004648,1,0,0
DB01414,BE0000588,1,0,0
DB01414,BE0000488,1,0,0
DB01415,BE0002393,1,0,0
DB01415,BE0000588,1,0,0
DB01415,BE0000488,1,0,0
DB01415,BE0003579,1,0,0
DB01416,BE0002393,1,0,0
DB01418,BE0000713,1,0,0
DB01419,BE0000017,1,0,0
DB01419,BE0000262,1,0,0
DB01420,BE0000132,0,0,1
DB01421,BE0003676,1,0,0
DB01422,BE0001534,1,0,0
DB01425,BE0000756,0,1,0
DB01426,BE0000197,1,0,0
DB01427,BE0009963,1,0,0
DB01427,BE0000436,1,0,0
DB01427,BE0001223,1,0,0
DB01427,BE0000704,1,0,0
DB01428,BE0000557,0,1,0
DB01428,BE0000132,0,1,0
DB01428,BE0000123,0,0,0
DB01428,BE0000792,0,0,0
DB01429,BE0000197,1,0,0
DB01429,BE0000418,1,0,0
DB01430,BE0000732,0,0,0
DB01431,BE0000557,0,0,1
DB01431,BE0000123,0,0,1
DB01433,BE0000770,0,0,1
DB01435,BE0000262,1,0,0
DB01435,BE0000017,1,0,0
DB01436,BE0000779,0,0,1
DB01436,BE0000443,0,0,0
DB01436,BE0000412,0,0,0
DB01437,BE0000795,0,0,1
DB01437,BE0004797,0,0,0
DB01438,BE0000141,1,0,0
DB01439,BE0000632,0,0,1
DB01439,BE0000770,0,0,1
DB01439,BE0000420,0,0,1
DB01440,BE0004841,0,0,1
DB01440,BE0002344,0,0,1
DB01442,BE0000451,0,0,1
DB01442,BE0000647,0,0,0
DB01442,BE0000749,0,0,0
DB01442,BE0000486,0,0,0
DB01442,BE0000118,1,0,0
DB01442,BE0004674,1,0,0
DB01442,BE0002198,1,0,0
DB01442,BE0002196,1,0,0
DB01444,BE0000770,0,0,1
DB01444,BE0000420,0,0,1
DB01452,BE0000770,0,0,1
DB01452,BE0000632,0,0,1
DB01452,BE0000420,0,0,1
DB01452,BE0002705,0,0,0
DB01454,BE0000118,1,0,0
DB01454,BE0000486,0,0,0
DB01454,BE0000749,0,0,0
DB01454,BE0000647,0,0,0
DB01454,BE0000451,0,0,1
DB01454,BE0000393,0,0,1
DB01454,BE0000533,0,0,1
DB01463,BE0000647,1,0,0
DB01466,BE0000770,0,0,1
DB01472,BE0000647,1,0,0
DB01472,BE0000749,1,0,0
DB01472,BE0000118,1,0,0
DB01472,BE0000501,0,0,1
DB01472,BE0000289,0,0,1
DB01472,BE0002198,1,0,0
DB01472,BE0002196,1,0,0
DB01481,BE0000132,0,0,1
DB01483,BE0000795,0,0,0
DB01483,BE0000381,0,0,0
DB01483,BE0000523,0,0,0
DB01483,BE0000478,0,0,0
DB01483,BE0000471,0,0,0
DB01483,BE0000764,0,0,0
DB01483,BE0000849,0,1,0
DB01483,BE0002341,0,1,0
DB01483,BE0000829,0,1,0
DB01483,BE0000826,0,1,0
DB01488,BE0000945,0,0,0
DB01488,BE0000451,0,0,0
DB01488,BE0000156,0,0,0
DB01489,BE0004797,0,0,0
DB01489,BE0008668,0,0,0
DB01496,BE0000795,0,0,0
DB01496,BE0000381,0,0,0
DB01496,BE0000523,0,0,0
DB01496,BE0000478,0,0,0
DB01496,BE0000471,0,0,0
DB01496,BE0000764,0,0,0
DB01496,BE0000849,0,1,0
DB01496,BE0002341,0,1,0
DB01496,BE0000829,0,1,0
DB01496,BE0000826,0,1,0
DB01497,BE0000770,0,0,1
DB01497,BE0000420,0,0,1
DB01497,BE0000632,0,0,1
DB01497,BE0002378,0,0,1
DB01497,BE0001063,0,0,1
DB01497,BE0000947,0,0,0
DB01511,BE0004797,0,0,0
DB01511,BE0008668,0,0,0
DB01520,BE0000641,0,1,0
DB01520,BE0000534,0,1,0
DB01520,BE0000760,0,1,0
DB01520,BE0000454,0,1,0
DB01520,BE0000417,0,1,0
DB01520,BE0003438,0,1,0
DB01520,BE0000396,0,1,0
DB01535,BE0000770,0,0,1
DB01535,BE0000420,0,0,1
DB01535,BE0000632,0,0,1
DB01536,BE0000194,0,0,0
DB01536,BE0000051,0,0,0
DB01536,BE0001638,0,0,0
DB01536,BE0000592,0,0,0
DB01537,BE0000533,0,0,0
DB01537,BE0000451,0,0,0
DB01541,BE0000132,0,0,1
DB01544,BE0004797,0,0,0
DB01544,BE0008668,0,0,0
DB01545,BE0004797,0,0,0
DB01545,BE0008668,0,0,0
DB01548,BE0000770,0,1,0
DB01548,BE0000420,0,1,0
DB01548,BE0000632,0,1,0
DB01548,BE0001063,0,0,0
DB01549,BE0000641,0,0,0
DB01549,BE0000756,0,0,0
DB01553,BE0004797,0,0,0
DB01553,BE0008668,0,0,0
DB01558,BE0004797,0,0,0
DB01558,BE0008668,0,0,0
DB01559,BE0004797,0,0,0
DB01559,BE0008668,0,0,0
DB01561,BE0000194,0,0,0
DB01561,BE0001607,0,0,0
DB01564,BE0000132,0,0,0
DB01565,BE0000770,0,0,1
DB01565,BE0000420,0,0,1
DB01565,BE0000632,0,0,1
DB01565,BE0001063,0,0,1
DB01565,BE0000947,0,0,1
DB01567,BE0000795,0,0,0
DB01567,BE0000381,0,0,0
DB01567,BE0000523,0,0,0
DB01567,BE0000471,0,0,0
DB01567,BE0003593,0,0,0
DB01567,BE0003592,0,0,0
DB01567,BE0003594,0,0,0
DB01567,BE0002344,0,0,0
DB01567,BE0002346,0,0,0
DB01567,BE0002345,0,0,0
DB01567,BE0003599,0,0,0
DB01567,BE0003595,0,0,0
DB01567,BE0003596,0,0,0
DB01567,BE0000129,0,0,0
DB01567,BE0003598,0,0,0
DB01567,BE0003619,0,0,0
DB01569,BE0000131,1,0,0
DB01571,BE0000770,0,0,1
DB01571,BE0000420,0,0,1
DB01571,BE0000632,0,0,1
DB01576,BE0000118,0,0,0
DB01576,BE0000486,0,0,0
DB01576,BE0000647,0,0,0
DB01576,BE0001044,0,0,1
DB01576,BE0000575,0,1,0
DB01576,BE0004888,1,0,0
DB01577,BE0000647,0,0,0
DB01577,BE0000749,0,0,0
DB01577,BE0000486,0,0,0
DB01577,BE0000118,1,0,0
DB01577,BE0004674,1,0,0
DB01577,BE0001044,0,0,1
DB01577,BE0000289,0,0,1
DB01577,BE0000572,0,0,1
DB01577,BE0000342,0,0,1
DB01577,BE0002198,1,0,0
DB01577,BE0002196,1,0,0
DB01579,BE0000501,0,0,1
DB01579,BE0000486,0,0,0
DB01579,BE0000575,0,0,1
DB01580,BE0000172,0,1,0
DB01580,BE0001012,0,0,0
DB01580,BE0000694,0,1,0
DB01581,BE0000803,1,0,0
DB01582,BE0000803,1,0,0
DB01583,BE0000687,0,0,1
DB01583,BE0000315,0,0,1
DB01586,BE0000622,0,0,0
DB01586,BE0001777,0,0,0
DB01587,BE0004797,0,0,0
DB01587,BE0008668,0,0,0
DB01588,BE0004797,0,0,0
DB01588,BE0008668,0,0,0
DB01589,BE0004797,0,0,0
DB01589,BE0008668,0,0,0
DB01590,BE0002386,1,0,0
DB01591,BE0000045,0,1,0
DB01591,BE0000560,0,1,0
DB01591,BE0000405,0,1,0
DB01591,BE0000247,0,1,0
DB01591,BE0000092,0,1,0
DB01592,BE0008725,0,0,0
DB01592,BE0002217,0,0,0
DB01592,BE0001608,0,0,0
DB01592,BE0008990,0,0,0
DB01592,BE0000130,0,0,0
DB01592,BE0008991,0,0,0
DB01592,BE0000399,0,0,0
DB01592,BE0009013,0,0,0
DB01592,BE0003175,0,0,0
DB01592,BE0005817,0,0,0
DB01592,BE0000113,0,0,0
DB01592,BE0001140,0,0,0
DB01592,BE0000510,0,0,0
DB01593,BE0005831,0,0,0
DB01593,BE0001145,0,0,0
DB01593,BE0001683,0,0,0
DB01593,BE0004528,0,0,0
DB01593,BE0005807,0,0,0
DB01593,BE0000720,0,0,0
DB01593,BE0003106,0,0,0
DB01593,BE0002467,0,0,0
DB01593,BE0008980,0,0,0
DB01593,BE0005844,0,0,0
DB01593,BE0004590,0,0,0
DB01593,BE0003844,0,0,0
DB01593,BE0004542,0,0,0
DB01593,BE0000123,0,0,0
DB01593,BE0000125,0,0,0
DB01593,BE0004779,0,0,0
DB01593,BE0005815,0,0,0
DB01593,BE0002365,0,0,0
DB01593,BE0003523,0,0,0
DB01593,BE0008954,0,0,0
DB01593,BE0005833,0,0,0
DB01593,BE0002390,0,0,0
DB01593,BE0001608,0,0,0
DB01593,BE0005834,0,0,0
DB01593,BE0000433,0,0,0
DB01593,BE0001003,0,0,0
DB01593,BE0003491,0,0,0
DB01593,BE0005835,0,0,0
DB01593,BE0000187,0,0,0
DB01593,BE0008955,0,0,0
DB01593,BE0008993,0,0,0
DB01593,BE0000058,0,0,0
DB01593,BE0008994,0,0,0
DB01593,BE0003602,0,0,0
DB01593,BE0003380,0,0,0
DB01593,BE0005770,0,0,0
DB01593,BE0005812,0,0,0
DB01593,BE0005538,0,0,0
DB01593,BE0004778,0,0,0
DB01593,BE0009047,0,0,0
DB01593,BE0000910,0,0,0
DB01593,BE0001060,0,0,0
DB01593,BE0009048,0,0,0
DB01593,BE0001213,0,0,0
DB01593,BE0003449,0,0,0
DB01593,BE0000922,0,0,0
DB01593,BE0009049,0,0,0
DB01593,BE0005852,0,0,0
DB01593,BE0001119,0,0,0
DB01593,BE0009069,0,0,0
DB01593,BE0002095,0,0,0
DB01593,BE0002096,0,0,0
DB01593,BE0002093,0,0,0
DB01593,BE0001529,0,0,0
DB01593,BE0003455,0,0,0
DB01593,BE0004686,0,0,0
DB01593,BE0009050,0,0,0
DB01593,BE0009070,0,0,0
DB01593,BE0000855,0,0,0
DB01593,BE0009071,0,0,0
DB01593,BE0009072,0,0,0
DB01593,BE0009051,0,0,0
DB01593,BE0003266,0,0,0
DB01593,BE0001701,0,0,0
DB01593,BE0009053,0,0,0
DB01593,BE0009054,0,0,0
DB01593,BE0009055,0,0,0
DB01593,BE0001140,0,0,0
DB01593,BE0003503,0,0,0
DB01593,BE0003504,0,0,0
DB01593,BE0009073,0,0,0
DB01593,BE0009074,0,0,0
DB01593,BE0004672,0,0,0
DB01593,BE0009075,0,0,0
DB01593,BE0000048,0,0,0
DB01593,BE0009076,0,0,0
DB01593,BE0000538,0,0,0
DB01593,BE0001180,0,0,0
DB01593,BE0004161,0,0,0
DB01593,BE0000130,0,0,0
DB01593,BE0000629,0,0,0
DB01593,BE0009057,0,0,0
DB01593,BE0009077,0,0,0
DB01593,BE0009058,0,0,0
DB01593,BE0005097,0,0,0
DB01593,BE0005098,0,0,0
DB01593,BE0009078,0,0,0
DB01593,BE0009079,0,0,0
DB01593,BE0009080,0,0,0
DB01593,BE0009060,0,0,0
DB01593,BE0009081,0,0,0
DB01593,BE0009082,0,0,0
DB01593,BE0009083,0,0,0
DB01593,BE0009084,0,0,0
DB01593,BE0002440,0,0,0
DB01593,BE0001017,0,0,0
DB01593,BE0009061,0,0,0
DB01593,BE0009062,0,0,0
DB01593,BE0009085,0,0,0
DB01593,BE0009086,0,0,0
DB01593,BE0009063,0,0,0
DB01593,BE0009087,0,0,0
DB01593,BE0009088,0,0,0
DB01593,BE0009064,0,0,0
DB01593,BE0003663,0,0,0
DB01593,BE0004613,0,0,0
DB01593,BE0000930,0,0,0
DB01593,BE0009089,0,0,0
DB01593,BE0003756,0,0,0
DB01593,BE0005533,0,0,0
DB01593,BE0000952,0,0,0
DB01593,BE0009090,0,0,0
DB01593,BE0009067,0,0,0
DB01593,BE0000209,0,0,0
DB01593,BE0000775,0,0,0
DB01593,BE0000685,0,0,0
DB01593,BE0000510,0,0,0
DB01593,BE0000337,0,0,0
DB01593,BE0001068,0,0,0
DB01593,BE0009092,0,0,0
DB01593,BE0009093,0,0,0
DB01593,BE0003392,0,0,0
DB01593,BE0001717,0,0,0
DB01594,BE0004797,0,0,0
DB01594,BE0008668,0,0,0
DB01595,BE0004797,0,0,0
DB01595,BE0008668,0,0,0
DB01595,BE0000141,0,0,0
DB01597,BE0001148,1,0,0
DB01598,BE0003579,1,0,0
DB01598,BE0000488,1,0,0
DB01598,BE0000588,1,0,0
DB01598,BE0000790,1,0,0
DB01598,BE0008485,0,0,0
DB01598,BE0003189,0,0,0
DB01599,BE0000119,1,0,0
DB01599,BE0002705,0,0,0
DB01600,BE0000017,1,0,0
DB01600,BE0000262,1,0,0
DB01601,BE0004854,1,0,0
DB01602,BE0004840,1,0,0
DB01603,BE0003618,1,0,0
DB01603,BE0004644,1,0,0
DB01603,BE0004335,1,0,0
DB01603,BE0003624,1,0,0
DB01603,BE0004643,1,0,0
DB01603,BE0004290,1,0,0
DB01604,BE0000576,1,0,0
DB01605,BE0000576,1,0,0
DB01606,BE0001568,1,0,0
DB01606,BE0002015,1,0,0
DB01607,BE0003577,1,0,0
DB01608,BE0000020,0,1,0
DB01608,BE0000289,0,1,0
DB01608,BE0000575,0,1,0
DB01608,BE0000132,0,0,0
DB01611,BE0000155,0,1,0
DB01611,BE0001171,0,1,0
DB01611,BE0000982,0,0,0
DB01612,BE0000556,0,0,1
DB01613,BE0000556,0,0,1
DB01613,BE0000997,0,0,1
DB01614,BE0000756,0,1,0
DB01614,BE0000020,0,1,0
DB01614,BE0000451,0,1,0
DB01614,BE0000291,0,1,0
DB01614,BE0000501,0,1,0
DB01614,BE0000575,0,1,0
DB01615,BE0000442,0,1,0
DB01616,BE0000291,0,1,0
DB01618,BE0000756,0,1,0
DB01618,BE0000291,0,1,0
DB01618,BE0000451,0,1,0
DB01618,BE0000092,0,0,0
DB01619,BE0000442,0,1,0
DB01620,BE0000146,0,0,0
DB01620,BE0000442,0,0,0
DB01620,BE0003848,0,0,0
DB01621,BE0000756,0,1,0
DB01621,BE0000020,0,1,0
DB01621,BE0000451,0,1,0
DB01621,BE0000291,0,1,0
DB01622,BE0000756,0,1,0
DB01622,BE0000501,0,1,0
DB01622,BE0000575,0,1,0
DB01622,BE0000020,0,1,0
DB01623,BE0000756,0,1,0
DB01623,BE0000020,0,1,0
DB01623,BE0000451,0,1,0
DB01624,BE0000020,0,1,0
DB01624,BE0000145,0,1,0
DB01624,BE0000756,0,1,0
DB01624,BE0000501,0,1,0
DB01624,BE0000289,0,1,0
DB01624,BE0000451,0,1,0
DB01624,BE0000442,0,1,0
DB01625,BE0000045,0,1,0
DB01625,BE0000405,0,1,0
DB01626,BE0002196,1,0,0
DB01626,BE0002198,1,0,0
DB01628,BE0000262,1,0,0
DB01629,BE0002390,0,0,0
DB01629,BE0001224,0,0,0
DB01630,BE0000642,0,0,0
DB01631,BE0002815,0,0,0
DB01631,BE0001084,0,0,0
DB01632,BE0000077,0,0,0
DB01632,BE0001533,0,0,0
DB01632,BE0004582,0,0,0
DB01632,BE0002488,0,0,0
DB01632,BE0000115,0,0,0
DB01632,BE0002489,0,0,0
DB01633,BE0001219,0,0,0
DB01634,BE0001222,0,0,0
DB01639,BE0001217,0,0,0
DB01640,BE0001223,0,0,0
DB01642,BE0001219,0,0,0
DB01642,BE0001335,0,0,0
DB01642,BE0002490,0,0,0
DB01643,BE0001218,0,0,0
DB01643,BE0001221,0,0,0
DB01643,BE0000324,0,0,0
DB01643,BE0001950,0,0,0
DB01643,BE0001501,0,0,0
DB01643,BE0002492,0,0,0
DB01643,BE0002493,0,0,0
DB01644,BE0000648,0,0,0
DB01645,BE0003728,0,0,0
DB01645,BE0000123,0,0,0
DB01645,BE0003740,0,0,0
DB01645,BE0005001,0,0,1
DB01645,BE0003722,0,0,1
DB01645,BE0000956,0,0,0
DB01645,BE0000428,0,0,0
DB01645,BE0003446,0,0,0
DB01645,BE0001111,0,0,0
DB01645,BE0000685,0,0,0
DB01645,BE0000792,0,0,0
DB01645,BE0000742,0,0,0
DB01645,BE0000871,0,0,0
DB01645,BE0001195,0,0,0
DB01646,BE0001200,0,0,0
DB01646,BE0002494,0,0,0
DB01647,BE0000487,0,0,0
DB01649,BE0001215,0,0,0
DB01649,BE0000957,0,0,0
DB01651,BE0001213,0,0,0
DB01652,BE0002495,0,0,0
DB01655,BE0001250,0,0,0
DB01656,BE0009963,1,0,0
DB01657,BE0001222,0,0,0
DB01661,BE0001228,0,0,0
DB01662,BE0003531,0,0,0
DB01663,BE0001246,0,0,0
DB01664,BE0000829,0,0,0
DB01665,BE0001739,0,0,0
DB01666,BE0002497,0,0,0
DB01666,BE0004526,0,0,0
DB01667,BE0000250,0,0,0
DB01668,BE0002498,0,0,0
DB01669,BE0001238,0,0,0
DB01670,BE0001266,0,0,0
DB01671,BE0000322,0,0,0
DB01672,BE0001232,0,0,0
DB01672,BE0001084,0,0,0
DB01673,BE0001258,0,0,0
DB01673,BE0001247,0,0,0
DB01675,BE0000605,0,0,0
DB01676,BE0002499,0,0,0
DB01677,BE0001267,0,0,0
DB01677,BE0000148,0,0,0
DB01677,BE0004531,0,0,0
DB01677,BE0002001,0,0,0
DB01678,BE0000838,0,0,0
DB01681,BE0004462,0,0,0
DB01683,BE0002500,0,0,0
DB01684,BE0002148,0,0,0
DB01685,BE0002204,0,0,0
DB01686,BE0000005,0,0,0
DB01686,BE0000263,0,0,0
DB01688,BE0001229,0,0,0
DB01689,BE0000747,0,0,0
DB01690,BE0001231,0,0,0
DB01691,BE0002006,0,0,0
DB01692,BE0001233,0,0,0
DB01692,BE0001270,0,0,0
DB01692,BE0001260,0,0,0
DB01694,BE0001272,0,0,0
DB01694,BE0001242,0,0,0
DB01694,BE0001288,0,0,0
DB01694,BE0002501,0,0,0
DB01694,BE0002503,0,0,0
DB01694,BE0002504,0,0,0
DB01694,BE0002505,0,0,0
DB01694,BE0004525,0,0,0
DB01694,BE0002506,0,0,0
DB01694,BE0002508,0,0,0
DB01695,BE0003844,0,0,0
DB01698,BE0003074,0,0,0
DB01698,BE0000592,0,0,0
DB01699,BE0000253,0,0,0
DB01700,BE0001240,0,0,0
DB01701,BE0001234,0,0,0
DB01702,BE0003806,0,0,0
DB01702,BE0004034,0,0,0
DB01702,BE0004035,0,0,0
DB01702,BE0002510,0,0,0
DB01703,BE0001246,0,0,0
DB01704,BE0003531,0,0,0
DB01705,BE0001739,0,0,0
DB01705,BE0001263,0,0,0
DB01708,BE0000123,0,0,0
DB01708,BE0000792,0,0,0
DB01708,BE0004797,0,1,0
DB01708,BE0004956,0,0,1
DB01708,BE0000132,0,0,1
DB01708,BE0000071,0,0,0
DB01708,BE0000156,0,0,1
DB01708,BE0000956,0,0,0
DB01708,BE0003848,0,0,0
DB01709,BE0001253,0,0,0
DB01709,BE0001227,0,0,0
DB01709,BE0001256,0,0,0
DB01709,BE0004460,0,0,0
DB01710,BE0004467,0,0,0
DB01711,BE0000465,0,0,0
DB01712,BE0000695,0,0,0
DB01713,BE0002000,0,0,0
DB01715,BE0001271,0,0,0
DB01717,BE0001237,0,0,0
DB01717,BE0001254,0,0,0
